sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1gd	A1	A1gr	A1g	A1bw	A1qe	758749_A	1776501_A	A1bf	A1ck	A1qd	A1bx	1777377_A	619891_A	A1qf	A1mm	758826_A	758820_A	A2y	A5	5438333_A	758821_A	1776892_A	A1eb	618370_A	A1kc	55736_A	972_A	204621_A	1052_A	1760215_A	1180419_A	13235_A	29575_A	A1lz	1776525_A	5438340_A	4441_A	A1oi	A1jy	6079_A	5437184_A	10999_A	1777032_A	297641_A	2137_A	619003_A	618043_A	9445_A	A1ig	A1az	5438356_A	A1jz	5383298_A	5438328_A	9677_A	A1lc	2625320_A	1776723_A	A1h	A3	46110_A	1070_A	4646484_A	1777743_A	1432_A	A1dt	A1lg	5442_A	1777012_A	1776499_A	2750_A	5438317_A	1776629_A	2348_A	11409_A	A1nk	5438382_A	1777556_A	1777708_A	5438311_A	758832_A	6488_A	5438341_A	A1cl	A1ep	A1if	1776856_A	5438334_A	5438359_A	5438344_A	5438343_A	5438342_A	5438383_A	5438376_A	5438381_A	72164_A	2772577_A	5438360_A	5438322_A	5438380_A	3152223_A	A1hw	29549_A	A1eq	5438326_A	5231_A	5438329_A	1776524_A	86550_A	5438357_A	6823_A	C3	C3k	C50b	C1	C50f	C50a	C3ba	C21	C3bm	C3b	C3a	C3dq	C21ab	C1c	C29	C21cf	C3cz	C3gj	C3acq	C50q	C3bo	412_C	183_C	C3bd	C39ab	C3nc	C3fn	C1b	C3uq	C3of	C3bh	C3ad	C3.10	C3acr	C72k	C3au	C21dw	C50aj	C3tq	C21ba	C3jv	2091_C	C3vy	C1al	C3ty	C3ah	37133_C	C3rn	C3ih	C50v	C3fj	C3my	C21fz	39300_C	C42co	C31	C21fc	20931_C	C3ng	64968_C	C21bq	C3ju	C3bp	C3gl	C42.2	C3fv	C3cp	C3st	C1jx	21264_C	37134_C	9832_C	C1w	20942_C	C3nb	20959_C	40851_C	C3c	C26	160_C	C3ew	C3jq	3698_C	C1p	C3mn	40847_C	21274_C	21185_C	C3nf	C15sy	380222_C	37139_C	C3na	C50p	40995_C	C3yl	C3abw	21216_C	465017_C	21810_C	C21du	C3wg	170538_C	C21az	C21ac	C50ba	C1cu	C3sa	C3db	C1t	C3su	C3fc	49135_C	C21fh	C21fg	21205_C	C1bc	C42au	C3vt	C17	20894_C	1067351_C	37289_C	46988_C	21188_C	21259_C	2919405_C	21201_C	21167_C	911558_C	20998_C	C1ge	2255274_C	46984_C	C3ij	C50w	452024_C	C7ae	C50y	C54b	72275_C	21173_C	C3ds	C7i	20957_C	63349_C	C3tc	5438330_C	5383276_C	41020_C	21133_C	C3uv	32907_C	C21gd	46999_C	37202_C	21813_C	281_C	1714_C	21064_C	C3ea	21170_C	C3ua	465_C	1501233_C	C7af	C3ii	47449_C	1961927_C	C21gc	37215_C	C21ga	41056_C	966555_C	266266_C	5438313_C	2255102_C	C3dt	C3ey	2255175_C	C21ez	21193_C	816_C	C3js	C50ah	22285_C	2255238_C	C3vx	21184_C	47060_C	47573_C	21206_C	C1it	21179_C	2895_C	C3jr	5383253_C	21190_C	42672_C	5383278_C	24569_C	5438339_C	41100_C	912344_C	37348_C	21250_C	C21gb	C1bh	10017_C	21207_C	260677_C	2255468_C	C3vi	C3pl	21024_C	C50at	C15k	5315_C	63352_C	C7	21217_C	264991_C	1614234_C	C50cg	C21aj	52051_C	456082_C	5438392_C	5438331_C	3279782_C	1253034_C	C3kj	C3u	32921_C	5438324_C	901634_C	453520_C	C3ss	22134_C	C3ab	5390644_C	41090_C	C3mw	C50t	21210_C	1346_C	5438346_C	5438312_C	20964_C	C15	C93.1	1304993_C	5438323_C	C3lr	5398555_C	1968550_C	67864_C	21333_C	32905_C	C1ej	434818_C	21212_C	2255180_C	1347446_C	47056_C	C3hy	21174_C	4407442_C	2255562_C	21215_C	C50aq	5383497_C	5438377_C	C3zy	5386812_C	21670_C	46071_C	21665_C	1871_C	5438332_C	1343691_C	C50az	424330_C	1963136_C	21302_C	32912_C	2527_C	265642_C	1370203_C	21199_C	2231092_C	1974198_C	20910_C	47643_C	21812_C	108149_C	41068_C	21822_C	69035_C	2254963_C	2228918_C	1962177_C	5438335_C	46980_C	41080_C	41156_C	40822_C	660449_C	C15h	C115d	2175359_C	21809_C	21592_C	22178_C	40816_C	21153_C	22324_C	2254938_C	5387608_C	2255062_C	2175363_C	5402867_C	2255088_C	1482030_C	5387629_C	5386720_C	5383306_C	1348425_C	2255280_C	5383419_C	2255243_C	C42g	2303094_C	1234683_C	5438378_C	5403506_C	C21cy	5438345_C	2254937_C	C1ao	5433958_C	5395524_C	5438369_C	C1ag	5389227_C	1246525_C	5438355_C	5388042_C	5383453_C	5438379_C	5383280_C	41007_C	5383498_C	5438349_C	5438348_C	342655_C	5387342_C	5403548_C	5390927_C	102749_C	5388002_C	344151_C	2303183_C	5438350_C	5405462_C	2255334_C	2255158_C	5389216_C	C42u	5438370_C	C21ap	5387638_C	5386767_C	5386709_C	5438367_C	5386818_C	4432540_C	2255095_C	C15ev	7802_C	C17ax	5398033_C	1355000_C	2254919_C	51192_C	5383562_C	5438351_C	1615254_C	5383452_C	1378535_C	37141_C	5438371_C	5438347_C	5387169_C	5430841_C	5438372_C	1353162_C	5388270_C	C3ur	5438368_C	5387896_C	5438374_C	5438373_C	5390481_C	5438352_C	5388370_C	C42az	5398067_C	41012_C	7821_C	5438353_C	5438375_C	37142_C	388014_C	344675_C	17032_C	5438354_C	94658_C	D1	D2	D2.2	15547_D	D4	104854_D	5438314_D	31233_D	5438318_D	5438320_D	D2c	5438319_D	448959_D	5438362_D	5438315_D	21113_D	D1u	D1r	5438316_D	D17d	D17c	5438336_D	D17i	D1as	1789810_D	D17s	D17r	104626_D	D17e	10397_D	3173184_D	D1oq	104899_D	14973_D	D1if	5438337_D	5438325_D	5438338_D	45915_D	5198413_D	D4bg	D1jb	10528_D	13914_D	41651_D	5438363_D	25855_D	3078970_D	104564_D	5438364_D	5438365_D	4988611_D	5438321_D	879176_D	2141791_D	D1ay	D2v	D1i	5438327_D	5438358_D	1456824_D	D1h	F4q	5438384_F	F2o	5438385_F	5438366_F	1611732_F	2329504_F	5438386_F	5438387_F	5438388_F	5383504_F	5437883_F	5438389_F	5438390_F	5438391_F	F4p	G3a	5438361_G	G3ai
227305	I066-24	I066-24_R1.fastq.gz	efcba1260c78d7e0885140aba9c113d317818358513f8812b43ee6f1476712a9	I066-24_R2.fastq.gz	3c9bd13d41e4bb3442d30c62a751452565a50ac3cf58bd88e856068eff197310	1200	20250415T005758_marzoma1	28429	18412	958	18412	958	0	0	0	0	16204	16	0	0	512	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.45295000	159.08435000	20240213	6.774193548387097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3977	0	5075	0	2367	119	0	639	2561	369	0	0	0	0	0	0	0	0	180	0	0	122	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	177	0	89	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	106	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227289	I048-24	I048-24_R1.fastq.gz	476134c28687845ae46274aa51fdef38ad1ef40115b4d34c217965969e99482f	I048-24_R2.fastq.gz	b3ff85e7a1c7503ca5d8ca7072911ae8c1a37565515bce32538c0b829905269c	1200	20250415T005758_marzoma1	44464	30297	1299	30093	1293	201	5	3	1	26287	18	0	0	960	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.44350000	159.09756000	20240213	7.419354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8005	0	8499	0	2483	165	0	850	2639	1047	178	0	0	0	0	0	0	0	444	0	0	285	300	0	0	0	0	0	0	163	382	0	0	0	0	0	0	0	186	0	0	217	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227286	I041-24	I041-24_R1.fastq.gz	4dc8fc1952df582c12d3d09af1a44ba2cd92759df7cd2c87ca0541994e75e794	I041-24_R2.fastq.gz	dc4394e4895df1706e9cab75016d0ca9068ce33bbb10dde967149a75297c4467	1200	20250415T005758_marzoma1	34707	24613	999	24603	997	10	2	0	0	21713	19	0	0	764	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.44290000	159.11502000	20240212	2.903225806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6426	0	7653	0	2133	140	0	630	1953	509	130	0	0	0	0	0	0	0	462	0	0	0	262	0	0	0	0	0	116	120	355	0	0	0	0	0	0	0	213	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227290	I049-24	I049-24_R1.fastq.gz	a5e7fd892f2788d38466d4a4225ceb85f56ea168ec04f8f226a621aa58c8b936	I049-24_R2.fastq.gz	b8f17e37243b82b7b6ae48a6a9524ffb701ea1adedd6e9668c7252cc8b62904d	1200	20250415T005758_marzoma1	34223	22453	1080	22450	1079	0	0	3	1	19411	20	0	0	700	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.44350000	159.09756000	20240213	7.419354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6070	0	6117	0	1798	112	0	703	1884	541	110	0	0	0	0	125	0	0	431	0	0	191	215	0	0	0	0	0	118	108	205	0	0	0	0	0	0	0	173	0	0	182	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227264	I008-24	I008-24_R1.fastq.gz	829c6bf80ba21c069defabefd391f4b1c225c927a598da9d69be4314fc24ec33	I008-24_R2.fastq.gz	14ebbdbd5833858688ac4cbc909520d55bb86b5b0d00caf9e997850f6f3644fa	1200	20250415T005758_marzoma1	13840	8576	470	8576	470	0	0	0	0	7504	20	0	0	301	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.92693000	159.04010000	20240210	5.806451612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2511	0	1213	0	1036	39	0	409	1171	230	0	0	0	0	0	50	0	0	166	0	0	108	88	0	60	47	0	0	39	54	0	0	0	0	0	52	0	0	0	92	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227262	I006-24	I006-24_R1.fastq.gz	ce1f66ad0c552957e2e0861dff4be3facb30d29b72a1e0f94bb3f518280de6b8	I006-24_R2.fastq.gz	a3aa387e5fa1c9778982b16a9b367afa244ad7f20c5b4fc2b37f7c9f7fd340fd	1200	20250415T005758_marzoma1	24013	15419	817	15416	816	3	1	0	0	13444	21	0	0	654	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.92693000	159.04010000	20240210	5.483870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3824	0	4007	0	1458	100	0	566	1603	367	68	0	0	0	0	0	0	0	227	0	0	200	143	0	0	0	0	0	0	66	96	0	0	0	0	103	0	0	78	127	0	94	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227306	I067-24	I067-24_R1.fastq.gz	fbf7a68db2bcf25753710681580962aa3e9b977300b792595f2849acf92fae32	I067-24_R2.fastq.gz	322f597207e647cac4aae97eb6d103dbf39e16e6ed9dcf057d14ce7a7822ef6a	1200	20250415T005758_marzoma1	59009	42243	1470	42233	1469	10	1	0	0	37152	20	0	0	1722	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	isopora	palifera	29.45295000	159.08435000	20240213	8.387096774193548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12930	0	10570	0	3233	0	0	1402	3447	1051	0	0	0	0	0	0	0	0	581	0	0	519	390	0	0	0	0	0	214	343	397	0	0	0	0	0	0	0	308	0	0	298	0	0	0	0	0	0	0	277	0	224	0	0	208	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
